This file is for use in the GLEON Bayesian Modeling Workshop December 2017. The data are not for further distribution and shall not be used for any other purpose without first contacting Kathleen Weathers (weathersk@caryinstitute.org) and her colleagues.,,,,,,,,,,,,
,,,,,,,,,,,,
datetime,year,date,time,dayofyr,coffin,fichter,newbury,midge,coffin_flag,fichter_flag,newbury_flag,midge_flag
8/25/2009 0:00,2009,8/25/2009,0:00:00,237,24,23.81,24.19,24.89,,,,
8/25/2009 0:30,2009,8/25/2009,0:30:00,237,24,23.81,24.19,24.72,,,,
8/25/2009 1:00,2009,8/25/2009,1:00:00,237,24,23.81,24.19,24.72,,,,
8/25/2009 1:30,2009,8/25/2009,1:30:00,237,24,23.81,24.02,24.72,,,,
8/25/2009 2:00,2009,8/25/2009,2:00:00,237,24,23.81,24.02,24.72,,,,
8/25/2009 2:30,2009,8/25/2009,2:30:00,237,24,23.81,24.02,24.72,,,,
8/25/2009 3:00,2009,8/25/2009,3:00:00,237,24,23.81,24.02,24.72,,,,
8/25/2009 3:30,2009,8/25/2009,3:30:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 4:00,2009,8/25/2009,4:00:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 4:30,2009,8/25/2009,4:30:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 5:00,2009,8/25/2009,5:00:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 5:30,2009,8/25/2009,5:30:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 6:00,2009,8/25/2009,6:00:00,237,24,23.81,24.02,24.55,,,,
8/25/2009 6:30,2009,8/25/2009,6:30:00,237,24,23.64,23.85,24.55,,,,
8/25/2009 7:00,2009,8/25/2009,7:00:00,237,24,23.64,23.85,24.55,,,,
8/25/2009 7:30,2009,8/25/2009,7:30:00,237,24,23.81,24.02,24.38,,,,
8/25/2009 8:00,2009,8/25/2009,8:00:00,237,24,23.81,24.02,24.38,,,,
8/25/2009 8:30,2009,8/25/2009,8:30:00,237,24.17,23.81,24.19,24.55,,,,
8/25/2009 9:00,2009,8/25/2009,9:00:00,237,24.17,23.81,24.19,24.55,,,,
8/25/2009 9:30,2009,8/25/2009,9:30:00,237,24.34,23.81,24.19,24.55,,,,
8/25/2009 10:00,2009,8/25/2009,10:00:00,237,24.34,23.98,24.19,24.55,,,,
8/25/2009 10:30,2009,8/25/2009,10:30:00,237,24.34,24.16,24.37,24.55,,,,
8/25/2009 11:00,2009,8/25/2009,11:00:00,237,24.52,24.33,24.54,24.72,,,,
8/25/2009 11:30,2009,8/25/2009,11:30:00,237,24.52,24.33,24.54,24.72,,,,
8/25/2009 12:00,2009,8/25/2009,12:00:00,237,24.52,24.33,24.54,24.72,,,,
8/25/2009 12:30,2009,8/25/2009,12:30:00,237,24.52,24.33,24.72,24.72,,,,
8/25/2009 13:00,2009,8/25/2009,13:00:00,237,24.52,24.16,24.89,24.72,,,,
8/25/2009 13:30,2009,8/25/2009,13:30:00,237,24.52,24.51,25.07,24.89,,,,
8/25/2009 14:00,2009,8/25/2009,14:00:00,237,24.69,25.2,24.89,24.89,,,,
8/25/2009 14:30,2009,8/25/2009,14:30:00,237,24.52,25.37,24.89,25.24,,,,
8/25/2009 15:00,2009,8/25/2009,15:00:00,237,24.52,25.2,25.07,25.24,,,,
8/25/2009 15:30,2009,8/25/2009,15:30:00,237,24.52,25.37,25.07,25.42,,,,
8/25/2009 16:00,2009,8/25/2009,16:00:00,237,24.52,25.2,25.07,25.42,,,,
8/25/2009 16:30,2009,8/25/2009,16:30:00,237,24.52,25.37,24.89,25.59,,,,
8/25/2009 17:00,2009,8/25/2009,17:00:00,237,24.52,25.2,24.89,25.59,,,,
8/25/2009 17:30,2009,8/25/2009,17:30:00,237,24.52,25.37,24.89,25.76,,,,
8/25/2009 18:00,2009,8/25/2009,18:00:00,237,24.52,25.37,24.89,25.76,,,,
8/25/2009 18:30,2009,8/25/2009,18:30:00,237,24.69,25.37,24.89,25.59,,,,
8/25/2009 19:00,2009,8/25/2009,19:00:00,237,24.69,25.03,24.89,25.59,,,,
8/25/2009 19:30,2009,8/25/2009,19:30:00,237,24.52,25.03,25.07,25.59,,,,
8/25/2009 20:00,2009,8/25/2009,20:00:00,237,24.52,24.86,24.89,25.59,,,,
8/25/2009 20:30,2009,8/25/2009,20:30:00,237,24.52,24.86,24.89,25.59,,,,
8/25/2009 21:00,2009,8/25/2009,21:00:00,237,24.52,24.86,24.89,25.42,,,,
8/25/2009 21:30,2009,8/25/2009,21:30:00,237,24.52,24.33,24.89,25.42,,,,
8/25/2009 22:00,2009,8/25/2009,22:00:00,237,24.52,24.33,24.72,25.42,,,,
8/25/2009 22:30,2009,8/25/2009,22:30:00,237,24.52,24.33,24.72,25.42,,,,
8/25/2009 23:00,2009,8/25/2009,23:00:00,237,24.52,24.51,24.72,25.24,,,,
8/25/2009 23:30,2009,8/25/2009,23:30:00,237,24.52,24.68,24.54,25.24,,,,
8/26/2009 0:00,2009,8/26/2009,0:00:00,238,24.34,24.68,24.54,25.24,,,,
8/26/2009 0:30,2009,8/26/2009,0:30:00,238,24.34,24.68,24.54,25.24,,,,
8/26/2009 1:00,2009,8/26/2009,1:00:00,238,24.34,24.68,24.54,25.24,,,,
8/26/2009 1:30,2009,8/26/2009,1:30:00,238,24.17,24.68,24.54,25.24,,,,
8/26/2009 2:00,2009,8/26/2009,2:00:00,238,24,24.51,24.37,25.24,,,,
8/26/2009 2:30,2009,8/26/2009,2:30:00,238,24,24.51,24.37,25.07,,,,
8/26/2009 3:00,2009,8/26/2009,3:00:00,238,24,24.51,24.37,25.07,,,,
8/26/2009 3:30,2009,8/26/2009,3:30:00,238,24,24.33,24.37,25.07,,,,
8/26/2009 4:00,2009,8/26/2009,4:00:00,238,24,24.33,24.37,25.07,,,,
8/26/2009 4:30,2009,8/26/2009,4:30:00,238,24,24.33,24.19,25.07,,,,
8/26/2009 5:00,2009,8/26/2009,5:00:00,238,23.83,24.33,24.19,24.89,,,,
8/26/2009 5:30,2009,8/26/2009,5:30:00,238,23.83,24.33,24.19,24.89,,,,
8/26/2009 6:00,2009,8/26/2009,6:00:00,238,23.83,24.16,24.02,24.89,,,,
8/26/2009 6:30,2009,8/26/2009,6:30:00,238,23.83,24.16,24.02,24.89,,,,
8/26/2009 7:00,2009,8/26/2009,7:00:00,238,23.83,24.16,24.19,24.89,,,,
8/26/2009 7:30,2009,8/26/2009,7:30:00,238,23.83,24.16,24.19,24.89,,,,
8/26/2009 8:00,2009,8/26/2009,8:00:00,238,23.83,23.98,24.19,24.89,,,,
8/26/2009 8:30,2009,8/26/2009,8:30:00,238,23.83,23.98,24.19,24.89,,,,
8/26/2009 9:00,2009,8/26/2009,9:00:00,238,24,23.98,24.19,24.89,,,,
8/26/2009 9:30,2009,8/26/2009,9:30:00,238,24,23.81,24.19,24.89,,,,
8/26/2009 10:00,2009,8/26/2009,10:00:00,238,24.17,23.81,24.37,24.89,,,,
8/26/2009 10:30,2009,8/26/2009,10:30:00,238,24.17,23.81,24.37,24.89,,,,
8/26/2009 11:00,2009,8/26/2009,11:00:00,238,23.83,23.98,24.54,24.89,,,,
8/26/2009 11:30,2009,8/26/2009,11:30:00,238,23.66,24.16,24.54,25.07,,,,
8/26/2009 12:00,2009,8/26/2009,12:00:00,238,23.83,24.33,24.72,25.07,,,,
8/26/2009 12:30,2009,8/26/2009,12:30:00,238,23.83,24.33,24.72,25.24,,,,
8/26/2009 13:00,2009,8/26/2009,13:00:00,238,23.83,24.16,24.72,25.24,,,,
8/26/2009 13:30,2009,8/26/2009,13:30:00,238,23.48,24.16,24.89,25.07,,,,
8/26/2009 14:00,2009,8/26/2009,14:00:00,238,23.31,24.16,24.89,25.07,,,,
8/26/2009 14:30,2009,8/26/2009,14:30:00,238,23.31,24.16,24.89,25.07,,,,
8/26/2009 15:00,2009,8/26/2009,15:00:00,238,23.31,24.16,24.89,25.24,,,,
8/26/2009 15:30,2009,8/26/2009,15:30:00,238,23.14,24.16,24.72,25.24,,,,
8/26/2009 16:00,2009,8/26/2009,16:00:00,238,23.66,24.16,24.72,25.07,,,,
8/26/2009 16:30,2009,8/26/2009,16:30:00,238,23.66,24.16,24.54,25.07,,,,
8/26/2009 17:00,2009,8/26/2009,17:00:00,238,23.66,24.16,24.54,25.07,,,,
8/26/2009 17:30,2009,8/26/2009,17:30:00,238,23.83,24.16,24.54,25.07,,,,
8/26/2009 18:00,2009,8/26/2009,18:00:00,238,23.83,24.16,24.54,25.07,,,,
8/26/2009 18:30,2009,8/26/2009,18:30:00,238,23.83,23.98,24.54,25.07,,,,
8/26/2009 19:00,2009,8/26/2009,19:00:00,238,23.83,23.98,24.54,24.89,,,,
8/26/2009 19:30,2009,8/26/2009,19:30:00,238,23.83,23.98,24.54,24.89,,,,
8/26/2009 20:00,2009,8/26/2009,20:00:00,238,23.66,23.98,24.37,24.89,,,,
8/26/2009 20:30,2009,8/26/2009,20:30:00,238,23.66,23.81,24.37,24.89,,,,
8/26/2009 21:00,2009,8/26/2009,21:00:00,238,23.66,23.81,24.37,24.72,,,,
8/26/2009 21:30,2009,8/26/2009,21:30:00,238,23.66,23.81,24.19,24.55,,,,
8/26/2009 22:00,2009,8/26/2009,22:00:00,238,23.48,23.64,24.19,24.72,,,,
8/26/2009 22:30,2009,8/26/2009,22:30:00,238,23.48,23.64,24.19,24.55,,,,
8/26/2009 23:00,2009,8/26/2009,23:00:00,238,23.31,23.64,24.02,24.55,,,,
8/26/2009 23:30,2009,8/26/2009,23:30:00,238,23.31,23.64,24.02,24.38,,,,
8/27/2009 0:00,2009,8/27/2009,0:00:00,239,23.31,23.64,24.02,24.38,,,,
8/27/2009 0:30,2009,8/27/2009,0:30:00,239,23.31,23.47,23.85,24.38,,,,
8/27/2009 1:00,2009,8/27/2009,1:00:00,239,23.14,23.47,23.85,24.38,,,,
8/27/2009 1:30,2009,8/27/2009,1:30:00,239,22.97,23.47,23.85,24.38,,,,
8/27/2009 2:00,2009,8/27/2009,2:00:00,239,22.97,23.3,23.85,24.21,,,,
8/27/2009 2:30,2009,8/27/2009,2:30:00,239,22.97,23.3,23.85,24.21,,,,
8/27/2009 3:00,2009,8/27/2009,3:00:00,239,22.97,23.13,23.68,24.21,,,,
8/27/2009 3:30,2009,8/27/2009,3:30:00,239,22.97,23.13,23.68,24.03,,,,
8/27/2009 4:00,2009,8/27/2009,4:00:00,239,22.97,23.13,23.68,24.03,,,,
8/27/2009 4:30,2009,8/27/2009,4:30:00,239,22.81,22.96,23.51,24.03,,,,
8/27/2009 5:00,2009,8/27/2009,5:00:00,239,22.81,22.96,23.51,24.03,,,,
8/27/2009 5:30,2009,8/27/2009,5:30:00,239,22.63,22.96,23.33,24.03,,,,
8/27/2009 6:00,2009,8/27/2009,6:00:00,239,22.63,22.96,23.33,23.86,,,,
8/27/2009 6:30,2009,8/27/2009,6:30:00,239,22.47,22.96,23.33,23.86,,,,
8/27/2009 7:00,2009,8/27/2009,7:00:00,239,22.63,22.96,23.33,23.86,,,,
8/27/2009 7:30,2009,8/27/2009,7:30:00,239,22.63,22.79,23.16,23.86,,,,
8/27/2009 8:00,2009,8/27/2009,8:00:00,239,22.63,22.79,23.16,23.68,,,,
8/27/2009 8:30,2009,8/27/2009,8:30:00,239,22.81,22.79,23.16,23.86,,,,
8/27/2009 9:00,2009,8/27/2009,9:00:00,239,22.97,22.79,23.16,23.86,,,,
8/27/2009 9:30,2009,8/27/2009,9:30:00,239,22.97,22.63,23.16,23.86,,,,
8/27/2009 10:00,2009,8/27/2009,10:00:00,239,22.97,22.79,23.33,23.68,,,,
8/27/2009 10:30,2009,8/27/2009,10:30:00,239,22.97,22.79,23.33,23.86,,,,
8/27/2009 11:00,2009,8/27/2009,11:00:00,239,22.97,22.79,23.33,23.86,,,,
8/27/2009 11:30,2009,8/27/2009,11:30:00,239,22.97,22.96,23.51,23.86,,,,
8/27/2009 12:00,2009,8/27/2009,12:00:00,239,22.97,23.13,23.51,23.86,,,,
8/27/2009 12:30,2009,8/27/2009,12:30:00,239,23.14,23.13,23.68,23.86,,,,
8/27/2009 13:00,2009,8/27/2009,13:00:00,239,23.14,23.3,23.68,23.86,,,,
8/27/2009 13:30,2009,8/27/2009,13:30:00,239,23.31,23.3,23.85,23.86,,,,
8/27/2009 14:00,2009,8/27/2009,14:00:00,239,23.14,23.3,23.85,23.86,,,,
8/27/2009 14:30,2009,8/27/2009,14:30:00,239,23.14,23.3,24.02,24.03,,,,
8/27/2009 15:00,2009,8/27/2009,15:00:00,239,23.14,23.3,24.02,24.03,,,,
8/27/2009 15:30,2009,8/27/2009,15:30:00,239,23.14,23.47,24.02,24.03,,,,
8/27/2009 16:00,2009,8/27/2009,16:00:00,239,23.14,23.3,23.85,24.03,,,,
8/27/2009 16:30,2009,8/27/2009,16:30:00,239,22.97,23.3,23.68,24.03,,,,
8/27/2009 17:00,2009,8/27/2009,17:00:00,239,23.14,23.47,23.51,24.03,,,,
8/27/2009 17:30,2009,8/27/2009,17:30:00,239,23.14,23.47,23.68,24.03,,,,
8/27/2009 18:00,2009,8/27/2009,18:00:00,239,23.14,23.3,23.51,23.86,,,,
8/27/2009 18:30,2009,8/27/2009,18:30:00,239,23.14,23.3,23.51,23.86,,,,
8/27/2009 19:00,2009,8/27/2009,19:00:00,239,23.14,23.13,23.33,23.86,,,,
8/27/2009 19:30,2009,8/27/2009,19:30:00,239,23.14,23.13,23.33,23.86,,,,
8/27/2009 20:00,2009,8/27/2009,20:00:00,239,23.14,23.13,23.16,23.86,,,,
8/27/2009 20:30,2009,8/27/2009,20:30:00,239,23.14,22.96,23.16,23.86,,,,
8/27/2009 21:00,2009,8/27/2009,21:00:00,239,22.97,22.96,23.16,23.68,,,,
8/27/2009 21:30,2009,8/27/2009,21:30:00,239,22.81,22.96,22.99,23.68,,,,
8/27/2009 22:00,2009,8/27/2009,22:00:00,239,22.97,22.96,22.99,23.68,,,,
8/27/2009 22:30,2009,8/27/2009,22:30:00,239,22.81,22.96,22.99,23.68,,,,
8/27/2009 23:00,2009,8/27/2009,23:00:00,239,22.81,22.79,22.99,23.68,,,,
8/27/2009 23:30,2009,8/27/2009,23:30:00,239,22.81,22.79,22.99,23.68,,,,
8/28/2009 0:00,2009,8/28/2009,0:00:00,240,22.81,22.79,22.99,23.68,,,,
8/28/2009 0:30,2009,8/28/2009,0:30:00,240,22.81,22.79,22.83,23.52,,,,
8/28/2009 1:00,2009,8/28/2009,1:00:00,240,22.81,22.79,22.83,23.52,,,,
8/28/2009 1:30,2009,8/28/2009,1:30:00,240,22.81,22.79,22.83,23.52,,,,
8/28/2009 2:00,2009,8/28/2009,2:00:00,240,22.81,22.79,22.83,23.34,,,,
8/28/2009 2:30,2009,8/28/2009,2:30:00,240,22.81,22.63,22.83,23.34,,,,
8/28/2009 3:00,2009,8/28/2009,3:00:00,240,22.63,22.63,22.83,23.34,,,,
8/28/2009 3:30,2009,8/28/2009,3:30:00,240,22.63,22.63,22.83,23.34,,,,
8/28/2009 4:00,2009,8/28/2009,4:00:00,240,22.63,22.63,22.83,23.34,,,,
8/28/2009 4:30,2009,8/28/2009,4:30:00,240,22.63,22.63,22.66,23.34,,,,
8/28/2009 5:00,2009,8/28/2009,5:00:00,240,22.63,22.63,22.66,23.17,,,,
8/28/2009 5:30,2009,8/28/2009,5:30:00,240,22.47,22.63,22.66,23.17,,,,
8/28/2009 6:00,2009,8/28/2009,6:00:00,240,22.63,22.63,22.66,23.17,,,,
8/28/2009 6:30,2009,8/28/2009,6:30:00,240,22.63,22.63,22.66,23.17,,,,
8/28/2009 7:00,2009,8/28/2009,7:00:00,240,22.63,22.46,22.66,23.01,,,,
8/28/2009 7:30,2009,8/28/2009,7:30:00,240,22.63,22.46,22.83,23.01,,,,
8/28/2009 8:00,2009,8/28/2009,8:00:00,240,22.63,22.46,22.83,23.01,,,,
8/28/2009 8:30,2009,8/28/2009,8:30:00,240,22.63,22.63,22.83,23.01,,,,
8/28/2009 9:00,2009,8/28/2009,9:00:00,240,22.63,22.63,22.83,23.01,,,,
8/28/2009 9:30,2009,8/28/2009,9:30:00,240,22.63,22.46,22.83,23.01,,,,
8/28/2009 10:00,2009,8/28/2009,10:00:00,240,22.63,22.46,22.99,23.01,,,,
8/28/2009 10:30,2009,8/28/2009,10:30:00,240,22.63,22.46,22.99,23.01,,,,
8/28/2009 11:00,2009,8/28/2009,11:00:00,240,22.81,22.63,23.16,23.01,,,,
8/28/2009 11:30,2009,8/28/2009,11:30:00,240,22.81,22.63,23.16,23.17,,,,
8/28/2009 12:00,2009,8/28/2009,12:00:00,240,22.97,22.79,23.16,23.17,,,,
8/28/2009 12:30,2009,8/28/2009,12:30:00,240,22.97,22.79,23.16,23.17,,,,
8/28/2009 13:00,2009,8/28/2009,13:00:00,240,22.97,22.79,23.16,23.34,,,,
8/28/2009 13:30,2009,8/28/2009,13:30:00,240,22.97,22.96,23.33,23.34,,,,
8/28/2009 14:00,2009,8/28/2009,14:00:00,240,23.14,22.96,23.33,23.34,,,,
8/28/2009 14:30,2009,8/28/2009,14:30:00,240,22.97,23.13,23.33,23.34,,,,
8/28/2009 15:00,2009,8/28/2009,15:00:00,240,23.14,23.13,23.16,23.52,,,,
8/28/2009 15:30,2009,8/28/2009,15:30:00,240,23.14,23.13,23.16,23.52,,,,
8/28/2009 16:00,2009,8/28/2009,16:00:00,240,23.14,23.13,23.16,23.52,,,,
8/28/2009 16:30,2009,8/28/2009,16:30:00,240,23.31,22.96,22.99,23.34,,,,
8/28/2009 17:00,2009,8/28/2009,17:00:00,240,23.14,22.96,22.99,23.34,,,,
8/28/2009 17:30,2009,8/28/2009,17:30:00,240,23.14,22.96,22.99,23.34,,,,
8/28/2009 18:00,2009,8/28/2009,18:00:00,240,23.14,22.96,22.99,23.34,,,,
8/28/2009 18:30,2009,8/28/2009,18:30:00,240,23.14,22.96,22.99,23.17,,,,
8/28/2009 19:00,2009,8/28/2009,19:00:00,240,23.14,22.96,22.99,23.17,,,,
8/28/2009 19:30,2009,8/28/2009,19:30:00,240,23.14,22.79,22.83,23.17,,,,
8/28/2009 20:00,2009,8/28/2009,20:00:00,240,23.14,22.79,22.83,23.17,,,,
8/28/2009 20:30,2009,8/28/2009,20:30:00,240,22.97,22.79,22.83,23.01,,,,
8/28/2009 21:00,2009,8/28/2009,21:00:00,240,22.97,22.79,22.83,23.01,,,,
8/28/2009 21:30,2009,8/28/2009,21:30:00,240,22.97,22.79,22.66,22.84,,,,
8/28/2009 22:00,2009,8/28/2009,22:00:00,240,22.81,22.63,22.66,22.84,,,,
8/28/2009 22:30,2009,8/28/2009,22:30:00,240,22.63,22.63,22.66,22.67,,,,
8/28/2009 23:00,2009,8/28/2009,23:00:00,240,22.63,22.63,22.49,22.84,,,,
8/28/2009 23:30,2009,8/28/2009,23:30:00,240,22.3,22.63,22.49,22.67,,,,
8/29/2009 0:00,2009,8/29/2009,0:00:00,241,22.3,22.63,22.33,22.67,,,,
8/29/2009 0:30,2009,8/29/2009,0:30:00,241,22.3,22.46,22.33,22.67,,,,
8/29/2009 1:00,2009,8/29/2009,1:00:00,241,22.3,22.46,22.33,22.51,,,,
8/29/2009 1:30,2009,8/29/2009,1:30:00,241,22.47,22.46,22.16,22.51,,,,
8/29/2009 2:00,2009,8/29/2009,2:00:00,241,22.47,22.46,22.16,22.51,,,,
8/29/2009 2:30,2009,8/29/2009,2:30:00,241,22.3,22.46,22.16,22.51,,,,
8/29/2009 3:00,2009,8/29/2009,3:00:00,241,22.13,22.29,22.16,22.51,,,,
8/29/2009 3:30,2009,8/29/2009,3:30:00,241,22.13,22.29,22.16,22.67,,,,
8/29/2009 4:00,2009,8/29/2009,4:00:00,241,22.3,22.29,22.16,22.51,,,,
8/29/2009 4:30,2009,8/29/2009,4:30:00,241,22.13,22.29,22.16,22.51,,,,
8/29/2009 5:00,2009,8/29/2009,5:00:00,241,21.8,22.29,21.99,22.51,,,,
8/29/2009 5:30,2009,8/29/2009,5:30:00,241,22.13,22.13,21.83,22.51,,,,
8/29/2009 6:00,2009,8/29/2009,6:00:00,241,22.13,22.13,21.66,22.34,,,,
8/29/2009 6:30,2009,8/29/2009,6:30:00,241,21.97,22.13,21.66,22.34,,,,
8/29/2009 7:00,2009,8/29/2009,7:00:00,241,21.97,21.96,20.99,22.34,,,,
8/29/2009 7:30,2009,8/29/2009,7:30:00,241,21.8,21.96,20.67,22.34,,,,
8/29/2009 8:00,2009,8/29/2009,8:00:00,241,21.8,21.96,21.16,22.17,,,,
8/29/2009 8:30,2009,8/29/2009,8:30:00,241,21.8,21.96,20.99,22.17,,,,
8/29/2009 9:00,2009,8/29/2009,9:00:00,241,21.47,21.96,20.5,22.17,,,,
8/29/2009 9:30,2009,8/29/2009,9:30:00,241,21.47,21.79,20.5,22.01,,,,
8/29/2009 10:00,2009,8/29/2009,10:00:00,241,21.8,21.96,20.34,22.01,,,,
8/29/2009 10:30,2009,8/29/2009,10:30:00,241,21.8,21.79,20.02,22.01,,,,
8/29/2009 11:00,2009,8/29/2009,11:00:00,241,21.63,21.79,19.53,22.17,,,,
8/29/2009 11:30,2009,8/29/2009,11:30:00,241,21.47,21.79,19.37,22.01,,,,
8/29/2009 12:00,2009,8/29/2009,12:00:00,241,21.47,21.79,18.88,22.01,,,,
8/29/2009 12:30,2009,8/29/2009,12:30:00,241,21.63,21.79,18.88,22.01,,,,
8/29/2009 13:00,2009,8/29/2009,13:00:00,241,21.63,21.79,18.88,21.84,,,,
8/29/2009 13:30,2009,8/29/2009,13:30:00,241,21.63,21.63,18.88,21.84,,,,
8/29/2009 14:00,2009,8/29/2009,14:00:00,241,21.63,21.63,18.88,21.84,,,,
8/29/2009 14:30,2009,8/29/2009,14:30:00,241,21.63,21.63,18.72,21.67,,,,
8/29/2009 15:00,2009,8/29/2009,15:00:00,241,21.3,21.63,18.56,21.67,,,,
8/29/2009 15:30,2009,8/29/2009,15:30:00,241,21.47,21.63,18.56,21.84,,,,
8/29/2009 16:00,2009,8/29/2009,16:00:00,241,21.47,21.63,18.56,21.51,,,,
8/29/2009 16:30,2009,8/29/2009,16:30:00,241,21.3,21.63,18.72,21.67,,,,
8/29/2009 17:00,2009,8/29/2009,17:00:00,241,21.3,21.46,18.56,21.67,,,,
8/29/2009 17:30,2009,8/29/2009,17:30:00,241,21.13,21.46,18.56,21.84,,,,
8/29/2009 18:00,2009,8/29/2009,18:00:00,241,21.13,21.46,18.56,21.84,,,,
8/29/2009 18:30,2009,8/29/2009,18:30:00,241,21.13,21.46,18.56,21.84,,,,
8/29/2009 19:00,2009,8/29/2009,19:00:00,241,21.13,21.29,19.04,21.67,,,,
8/29/2009 19:30,2009,8/29/2009,19:30:00,241,21.13,21.29,19.04,21.84,,,,
8/29/2009 20:00,2009,8/29/2009,20:00:00,241,21.13,21.29,19.04,21.67,,,,
8/29/2009 20:30,2009,8/29/2009,20:30:00,241,21.13,21.29,19.04,21.67,,,,
8/29/2009 21:00,2009,8/29/2009,21:00:00,241,21.13,21.13,19.21,21.67,,,,
8/29/2009 21:30,2009,8/29/2009,21:30:00,241,21.13,21.29,19.37,21.67,,,,
8/29/2009 22:00,2009,8/29/2009,22:00:00,241,21.13,21.13,19.21,21.67,,,,
8/29/2009 22:30,2009,8/29/2009,22:30:00,241,21.3,21.13,19.04,21.67,,,,
8/29/2009 23:00,2009,8/29/2009,23:00:00,241,21.3,21.13,19.37,21.67,,,,
8/29/2009 23:30,2009,8/29/2009,23:30:00,241,21.3,21.13,19.53,21.51,,,,
8/30/2009 0:00,2009,8/30/2009,0:00:00,242,21.13,21.13,19.53,21.51,,,,
8/30/2009 0:30,2009,8/30/2009,0:30:00,242,21.13,21.13,19.37,21.51,,,,
8/30/2009 1:00,2009,8/30/2009,1:00:00,242,21.13,21.13,19.53,21.51,,,,
8/30/2009 1:30,2009,8/30/2009,1:30:00,242,21.13,20.96,19.53,21.51,,,,
8/30/2009 2:00,2009,8/30/2009,2:00:00,242,21.3,20.96,19.53,21.34,,,,
8/30/2009 2:30,2009,8/30/2009,2:30:00,242,21.3,20.96,20.02,21.34,,,,
8/30/2009 3:00,2009,8/30/2009,3:00:00,242,21.3,20.96,19.86,21.34,,,,
8/30/2009 3:30,2009,8/30/2009,3:30:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 4:00,2009,8/30/2009,4:00:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 4:30,2009,8/30/2009,4:30:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 5:00,2009,8/30/2009,5:00:00,242,21.3,20.96,19.86,21.34,,,,
8/30/2009 5:30,2009,8/30/2009,5:30:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 6:00,2009,8/30/2009,6:00:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 6:30,2009,8/30/2009,6:30:00,242,21.3,20.96,19.86,21.34,,,,
8/30/2009 7:00,2009,8/30/2009,7:00:00,242,21.3,20.96,19.69,21.34,,,,
8/30/2009 7:30,2009,8/30/2009,7:30:00,242,21.3,20.96,20.02,21.34,,,,
8/30/2009 8:00,2009,8/30/2009,8:00:00,242,21.3,20.96,19.86,21.34,,,,
8/30/2009 8:30,2009,8/30/2009,8:30:00,242,21.3,20.96,20.02,21.34,,,,
8/30/2009 9:00,2009,8/30/2009,9:00:00,242,21.3,20.96,20.02,21.34,,,,
8/30/2009 9:30,2009,8/30/2009,9:30:00,242,21.3,20.96,20.02,21.34,,,,
8/30/2009 10:00,2009,8/30/2009,10:00:00,242,21.47,20.96,20.18,21.51,,,,
8/30/2009 10:30,2009,8/30/2009,10:30:00,242,21.47,20.96,20.34,21.51,,,,
8/30/2009 11:00,2009,8/30/2009,11:00:00,242,21.47,21.29,20.5,21.51,,,,
8/30/2009 11:30,2009,8/30/2009,11:30:00,242,21.47,21.13,20.5,21.51,,,,
8/30/2009 12:00,2009,8/30/2009,12:00:00,242,21.63,21.29,20.5,21.67,,,,
8/30/2009 12:30,2009,8/30/2009,12:30:00,242,21.63,21.96,20.67,21.67,,,,
8/30/2009 13:00,2009,8/30/2009,13:00:00,242,21.63,21.63,20.99,21.67,,,,
8/30/2009 13:30,2009,8/30/2009,13:30:00,242,21.63,21.96,20.67,21.84,,,,
8/30/2009 14:00,2009,8/30/2009,14:00:00,242,21.97,21.96,21.33,22.01,,,,
8/30/2009 14:30,2009,8/30/2009,14:30:00,242,21.63,22.13,21.49,22.17,,,,
8/30/2009 15:00,2009,8/30/2009,15:00:00,242,21.97,22.29,20.99,22.34,,,,
8/30/2009 15:30,2009,8/30/2009,15:30:00,242,21.97,22.29,21.16,22.34,,,,
8/30/2009 16:00,2009,8/30/2009,16:00:00,242,21.8,22.29,21.49,22.34,,,,
8/30/2009 16:30,2009,8/30/2009,16:30:00,242,21.8,22.13,21.33,22.34,,,,
8/30/2009 17:00,2009,8/30/2009,17:00:00,242,21.63,21.96,21.33,22.34,,,,
8/30/2009 17:30,2009,8/30/2009,17:30:00,242,21.47,21.96,20.99,22.34,,,,
8/30/2009 18:00,2009,8/30/2009,18:00:00,242,21.47,22.13,21.33,22.34,,,,
8/30/2009 18:30,2009,8/30/2009,18:30:00,242,21.47,21.96,21.33,22.34,,,,
8/30/2009 19:00,2009,8/30/2009,19:00:00,242,21.47,21.96,21.33,22.34,,,,
8/30/2009 19:30,2009,8/30/2009,19:30:00,242,21.47,21.96,21.16,22.34,,,,
8/30/2009 20:00,2009,8/30/2009,20:00:00,242,21.63,21.79,21.16,22.34,,,,
8/30/2009 20:30,2009,8/30/2009,20:30:00,242,21.63,21.63,20.99,22.34,,,,
8/30/2009 21:00,2009,8/30/2009,21:00:00,242,21.63,21.29,21.16,22.17,,,,
